total_load_kwh,total_pv_kwh,pv_curtailed_kwh,pv_used_kwh,energy_not_served_kwh,self_sufficiency_percent,pv_utilization_percent,throughput_charge_kwh,throughput_discharge_kwh,estimated_full_cycles,loss_of_load_hours,max_contiguous_lol_hours,diag_pv_points,diag_load_points,diag_pv_step_seconds,diag_load_step_seconds,diag_target_freq,diag_target_step_hours,diag_pv_mean_before,diag_pv_mean_after,diag_load_mean_before,diag_load_mean_after,diag_interp,capacity_kwh,power_kw,Solar_kw_DC,EV_load_scenario,Scenario
92877.0,305578.33,210723.77,94854.55,0.0,100.0,31.0,21385.87,19408.32,13.48,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,750,60.0,259.2,Low,A1
92877.0,305578.33,210697.73,94880.59,0.0,100.0,31.0,21411.92,19408.32,12.64,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,800,60.0,259.2,Low,A1
92877.0,305578.33,210671.69,94906.64,0.0,100.0,31.0,21437.96,19408.32,11.89,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,850,60.0,259.2,Low,A1
92877.0,305578.33,210645.65,94932.68,0.0,100.0,31.0,21464.0,19408.32,11.23,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,900,60.0,259.2,Low,A1
92877.0,305578.33,210619.61,94958.72,0.0,100.0,31.0,21490.04,19408.32,10.64,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,950,60.0,259.2,Low,A1
92877.0,305578.33,210593.57,94984.76,0.0,100.0,31.0,21516.08,19408.32,10.11,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1000,60.0,259.2,Low,A1
92877.0,305578.33,210567.52,95010.8,0.0,100.0,31.0,21542.12,19408.32,9.63,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1050,60.0,259.2,Low,A1
92877.0,305578.33,210541.48,95036.84,0.0,100.0,31.0,21568.17,19408.32,9.19,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1100,60.0,259.2,Low,A1
92877.0,305578.33,210515.44,95062.89,0.0,100.0,31.0,21594.21,19408.32,8.79,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1150,60.0,259.2,Low,A1
92877.0,305578.33,210489.4,95088.93,0.0,100.0,31.0,21620.25,19408.32,8.42,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1200,60.0,259.2,Low,A1
92877.0,305578.33,210463.36,95114.97,0.0,100.0,31.0,21646.29,19408.32,8.09,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1250,60.0,259.2,Low,A1
92877.0,305578.33,210437.32,95141.01,0.0,100.0,31.0,21672.33,19408.32,7.78,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1300,60.0,259.2,Low,A1
92877.0,305578.33,210411.27,95167.05,0.0,100.0,31.0,21698.37,19408.32,7.49,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1350,60.0,259.2,Low,A1
92877.0,305578.33,210385.23,95193.09,0.0,100.0,31.0,21724.42,19408.32,7.22,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1400,60.0,259.2,Low,A1
92877.0,305578.33,210359.19,95219.14,0.0,100.0,31.0,21750.46,19408.32,6.97,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1450,60.0,259.2,Low,A1
92877.0,305578.33,210333.15,95245.18,0.0,100.0,31.0,21776.5,19408.32,6.74,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1500,60.0,259.2,Low,A1
92877.0,305578.33,210307.11,95271.22,0.0,100.0,31.0,21802.54,19408.32,6.52,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1550,60.0,259.2,Low,A1
92877.0,305578.33,210281.07,95297.26,0.0,100.0,31.0,21828.58,19408.32,6.32,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1600,60.0,259.2,Low,A1
92877.0,305578.33,210255.02,95323.3,0.0,100.0,31.0,21854.62,19408.32,6.13,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1650,60.0,259.2,Low,A1
92877.0,305578.33,210228.98,95349.34,0.0,100.0,31.0,21880.67,19408.32,5.95,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1700,60.0,259.2,Low,A1
92877.0,305578.33,210202.94,95375.39,0.0,100.0,31.0,21906.71,19408.32,5.78,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1750,60.0,259.2,Low,A1
92877.0,305578.33,210176.9,95401.43,0.0,100.0,31.0,21932.75,19408.32,5.62,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1800,60.0,259.2,Low,A1
92877.0,305578.33,210150.86,95427.47,0.0,100.0,31.0,21958.79,19408.32,5.46,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1850,60.0,259.2,Low,A1
92877.0,305578.33,210124.82,95453.51,0.0,100.0,31.0,21984.83,19408.32,5.32,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1900,60.0,259.2,Low,A1
92877.0,305578.33,210098.77,95479.55,0.0,100.0,31.0,22010.87,19408.32,5.18,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,1950,60.0,259.2,Low,A1
92877.0,305578.33,210072.73,95505.59,0.0,100.0,31.0,22036.92,19408.32,5.05,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2000,60.0,259.2,Low,A1
92877.0,305578.33,210046.69,95531.64,0.0,100.0,31.0,22062.96,19408.32,4.93,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2050,60.0,259.2,Low,A1
92877.0,305578.33,210020.65,95557.68,0.0,100.0,31.0,22089.0,19408.32,4.81,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2100,60.0,259.2,Low,A1
92877.0,305578.33,209994.61,95583.72,0.0,100.0,31.0,22115.04,19408.32,4.7,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2150,60.0,259.2,Low,A1
92877.0,305578.33,209968.57,95609.76,0.0,100.0,31.0,22141.08,19408.32,4.59,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2200,60.0,259.2,Low,A1
92877.0,305578.33,209942.52,95635.8,0.0,100.0,31.0,22167.12,19408.32,4.49,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2250,60.0,259.2,Low,A1
92877.0,305578.33,209916.48,95661.84,0.0,100.0,31.0,22193.17,19408.32,4.4,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2300,60.0,259.2,Low,A1
92877.0,305578.33,209890.44,95687.89,0.0,100.0,31.0,22219.21,19408.32,4.3,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2350,60.0,259.2,Low,A1
92877.0,305578.33,209864.4,95713.93,0.0,100.0,31.0,22245.25,19408.32,4.21,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2400,60.0,259.2,Low,A1
92877.0,305578.33,209838.36,95739.97,0.0,100.0,31.0,22271.29,19408.32,4.13,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2450,60.0,259.2,Low,A1
92877.0,305578.33,209812.32,95766.01,0.0,100.0,31.0,22297.33,19408.32,4.04,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,8.59,10.57,linear,2500,60.0,259.2,Low,A1
121823.0,305578.33,195771.88,109806.45,13208.0,89.0,36.0,15441.97,14250.52,148.24,4875,36,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,50,60.0,259.2,Med,A1
121823.0,305578.33,188468.65,117109.68,6460.45,95.0,38.0,22745.2,20998.08,109.18,2707,36,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,100,60.0,259.2,Med,A1
121823.0,305578.33,184813.44,120764.89,3115.8,97.0,40.0,26400.41,24342.72,84.48,1048,30,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,150,60.0,259.2,Med,A1
121823.0,305578.33,183421.97,122156.35,1857.43,98.0,40.0,27791.87,25601.09,66.67,621,29,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,200,60.0,259.2,Med,A1
121823.0,305578.33,182591.51,122986.82,1116.07,99.0,40.0,28622.34,26342.45,54.88,350,29,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,250,60.0,259.2,Med,A1
121823.0,305578.33,182108.19,123470.13,694.65,99.0,40.0,29105.65,26763.87,46.47,168,21,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,300,60.0,259.2,Med,A1
121823.0,305578.33,181831.42,123746.9,463.58,100.0,40.0,29382.42,26994.94,40.17,108,20,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,350,60.0,259.2,Med,A1
121823.0,305578.33,181652.33,123926.0,322.52,100.0,41.0,29561.52,27136.0,35.33,59,19,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,400,60.0,259.2,Med,A1
121823.0,305578.33,181558.25,124020.08,259.82,100.0,41.0,29655.6,27198.7,31.48,35,17,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,450,60.0,259.2,Med,A1
121823.0,305578.33,181485.33,124093.0,216.62,100.0,41.0,29728.52,27241.9,28.38,33,16,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,500,60.0,259.2,Med,A1
121823.0,305578.33,181412.41,124165.91,173.42,100.0,41.0,29801.43,27285.1,25.84,32,16,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,550,60.0,259.2,Med,A1
121823.0,305578.33,181339.5,124238.83,130.22,100.0,41.0,29874.35,27328.3,23.72,30,15,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,600,60.0,259.2,Med,A1
121823.0,305578.33,181266.58,124311.75,87.02,100.0,41.0,29947.27,27371.5,21.93,29,14,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,650,60.0,259.2,Med,A1
121823.0,305578.33,181193.66,124384.66,43.82,100.0,41.0,30020.18,27414.7,20.4,27,13,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,700,60.0,259.2,Med,A1
121823.0,305578.33,181120.75,124457.58,0.62,100.0,41.0,30093.1,27457.9,19.07,1,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,750,60.0,259.2,Med,A1
121823.0,305578.33,181094.03,124484.29,0.0,100.0,41.0,30119.81,27458.52,17.88,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,800,60.0,259.2,Med,A1
121823.0,305578.33,181067.99,124510.34,0.0,100.0,41.0,30145.86,27458.52,16.83,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,850,60.0,259.2,Med,A1
121823.0,305578.33,181041.95,124536.38,0.0,100.0,41.0,30171.9,27458.52,15.89,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,900,60.0,259.2,Med,A1
121823.0,305578.33,181015.91,124562.42,0.0,100.0,41.0,30197.94,27458.52,15.05,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,950,60.0,259.2,Med,A1
121823.0,305578.33,180989.87,124588.46,0.0,100.0,41.0,30223.98,27458.52,14.3,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1000,60.0,259.2,Med,A1
121823.0,305578.33,180963.82,124614.5,0.0,100.0,41.0,30250.02,27458.52,13.62,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1050,60.0,259.2,Med,A1
121823.0,305578.33,180937.78,124640.54,0.0,100.0,41.0,30276.06,27458.52,13.0,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1100,60.0,259.2,Med,A1
121823.0,305578.33,180911.74,124666.59,0.0,100.0,41.0,30302.11,27458.52,12.44,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1150,60.0,259.2,Med,A1
121823.0,305578.33,180885.7,124692.63,0.0,100.0,41.0,30328.15,27458.52,11.92,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1200,60.0,259.2,Med,A1
121823.0,305578.33,180859.66,124718.67,0.0,100.0,41.0,30354.19,27458.52,11.44,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1250,60.0,259.2,Med,A1
121823.0,305578.33,180833.62,124744.71,0.0,100.0,41.0,30380.23,27458.52,11.0,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1300,60.0,259.2,Med,A1
121823.0,305578.33,180807.57,124770.75,0.0,100.0,41.0,30406.27,27458.52,10.59,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1350,60.0,259.2,Med,A1
121823.0,305578.33,180781.53,124796.79,0.0,100.0,41.0,30432.31,27458.52,10.22,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1400,60.0,259.2,Med,A1
121823.0,305578.33,180755.49,124822.84,0.0,100.0,41.0,30458.36,27458.52,9.86,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1450,60.0,259.2,Med,A1
121823.0,305578.33,180729.45,124848.88,0.0,100.0,41.0,30484.4,27458.52,9.53,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1500,60.0,259.2,Med,A1
121823.0,305578.33,180703.41,124874.92,0.0,100.0,41.0,30510.44,27458.52,9.23,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1550,60.0,259.2,Med,A1
121823.0,305578.33,180677.37,124900.96,0.0,100.0,41.0,30536.48,27458.52,8.94,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1600,60.0,259.2,Med,A1
121823.0,305578.33,180651.32,124927.0,0.0,100.0,41.0,30562.52,27458.52,8.67,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1650,60.0,259.2,Med,A1
121823.0,305578.33,180625.28,124953.04,0.0,100.0,41.0,30588.56,27458.52,8.41,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1700,60.0,259.2,Med,A1
121823.0,305578.33,180599.24,124979.09,0.0,100.0,41.0,30614.61,27458.52,8.17,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1750,60.0,259.2,Med,A1
121823.0,305578.33,180573.2,125005.13,0.0,100.0,41.0,30640.65,27458.52,7.95,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1800,60.0,259.2,Med,A1
121823.0,305578.33,180547.16,125031.17,0.0,100.0,41.0,30666.69,27458.52,7.73,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1850,60.0,259.2,Med,A1
121823.0,305578.33,180521.12,125057.21,0.0,100.0,41.0,30692.73,27458.52,7.53,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1900,60.0,259.2,Med,A1
121823.0,305578.33,180495.07,125083.25,0.0,100.0,41.0,30718.77,27458.52,7.33,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,1950,60.0,259.2,Med,A1
121823.0,305578.33,180469.03,125109.29,0.0,100.0,41.0,30744.81,27458.52,7.15,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2000,60.0,259.2,Med,A1
121823.0,305578.33,180442.99,125135.34,0.0,100.0,41.0,30770.86,27458.52,6.98,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2050,60.0,259.2,Med,A1
121823.0,305578.33,180416.95,125161.38,0.0,100.0,41.0,30796.9,27458.52,6.81,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2100,60.0,259.2,Med,A1
121823.0,305578.33,180390.91,125187.42,0.0,100.0,41.0,30822.94,27458.52,6.65,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2150,60.0,259.2,Med,A1
121823.0,305578.33,180364.87,125213.46,0.0,100.0,41.0,30848.98,27458.52,6.5,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2200,60.0,259.2,Med,A1
121823.0,305578.33,180338.82,125239.5,0.0,100.0,41.0,30875.02,27458.52,6.36,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2250,60.0,259.2,Med,A1
121823.0,305578.33,180312.78,125265.54,0.0,100.0,41.0,30901.06,27458.52,6.22,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2300,60.0,259.2,Med,A1
121823.0,305578.33,180286.74,125291.59,0.0,100.0,41.0,30927.11,27458.52,6.09,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2350,60.0,259.2,Med,A1
121823.0,305578.33,180260.7,125317.63,0.0,100.0,41.0,30953.15,27458.52,5.96,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2400,60.0,259.2,Med,A1
121823.0,305578.33,180234.66,125343.67,0.0,100.0,41.0,30979.19,27458.52,5.84,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2450,60.0,259.2,Med,A1
121823.0,305578.33,180208.62,125369.71,0.0,100.0,41.0,31005.23,27458.52,5.72,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88,34.79,11.89,13.87,linear,2500,60.0,259.2,Med,A1
