total_load_kwh,total_pv_kwh,pv_curtailed_kwh,pv_used_kwh,energy_not_served_kwh,self_sufficiency_percent,pv_utilization_percent,throughput_charge_kwh,throughput_discharge_kwh,estimated_full_cycles,loss_of_load_hours,max_contiguous_lol_hours,diag_pv_points,diag_load_points,diag_pv_step_seconds,diag_load_step_seconds,diag_target_freq,diag_target_step_hours,diag_pv_mean_before,diag_pv_mean_after,diag_load_mean_before,diag_load_mean_after,diag_interp,capacity_kwh,power_kw
67223.5,87308.09,29623.29,57684.8,10436.59,84.0,66.0,11697.54,10799.65,112.3,5617,42,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,50,30.0
67223.5,87308.09,26394.5,60913.59,7441.73,89.0,70.0,14926.33,13794.5,71.65,3541,42,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,100,30.0
67223.5,87308.09,24565.49,62742.6,5752.06,91.0,72.0,16755.33,15484.18,53.62,2715,42,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,150,30.0
67223.5,87308.09,23096.66,64211.43,4422.38,93.0,74.0,18224.17,16813.86,43.74,2088,42,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,200,30.0
67223.5,87308.09,21985.2,65322.89,3422.06,95.0,75.0,19335.62,17814.17,37.11,1536,42,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,250,30.0
67223.5,87308.09,21104.82,66203.27,2634.7,96.0,76.0,20216.01,18601.53,32.29,1240,40,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,300,30.0
67223.5,87308.09,20437.49,66870.61,2043.68,97.0,77.0,20883.34,19192.55,28.56,925,38,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,350,30.0
67223.5,87308.09,19998.49,67309.61,1663.1,98.0,77.0,21322.34,19573.13,25.49,684,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,400,30.0
67223.5,87308.09,19663.88,67644.21,1378.73,98.0,77.0,21656.95,19857.51,22.98,580,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,450,30.0
67223.5,87308.09,19508.07,67800.02,1223.16,98.0,78.0,21812.76,20013.07,20.85,505,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,500,30.0
67223.5,87308.09,19367.44,67940.65,1074.36,98.0,78.0,21953.38,20161.87,19.09,465,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,550,30.0
67223.5,87308.09,19226.82,68081.27,925.56,99.0,78.0,22094.01,20310.67,17.63,421,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,600,30.0
67223.5,87308.09,19116.31,68191.78,804.51,99.0,78.0,22204.52,20431.72,16.37,325,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,650,30.0
67223.5,87308.09,19030.93,68277.16,706.63,99.0,78.0,22289.9,20529.61,15.28,290,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,700,30.0
67223.5,87308.09,18984.05,68324.04,644.23,99.0,78.0,22336.77,20592.01,14.3,260,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,750,30.0
67223.5,87308.09,18937.18,68370.91,581.83,99.0,78.0,22383.65,20654.41,13.43,254,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,800,30.0
67223.5,87308.09,18890.3,68417.79,519.43,99.0,78.0,22430.52,20716.81,12.67,230,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,850,30.0
67223.5,87308.09,18843.43,68464.66,457.03,99.0,78.0,22477.4,20779.21,11.99,217,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,900,30.0
67223.5,87308.09,18796.55,68511.54,394.63,99.0,78.0,22524.27,20841.61,11.38,211,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,950,30.0
67223.5,87308.09,18749.68,68558.41,332.23,100.0,79.0,22571.15,20904.01,10.83,193,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1000,30.0
67223.5,87308.09,18702.8,68605.29,303.05,100.0,79.0,22618.02,20933.18,10.34,143,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1050,30.0
67223.5,87308.09,18655.93,68652.16,283.85,100.0,79.0,22664.9,20952.38,9.89,140,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1100,30.0
67223.5,87308.09,18609.05,68699.04,264.65,100.0,79.0,22711.77,20971.58,9.48,138,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1150,30.0
67223.5,87308.09,18562.18,68745.91,245.45,100.0,79.0,22758.65,20990.78,9.1,137,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1200,30.0
67223.5,87308.09,18515.3,68792.79,226.25,100.0,79.0,22805.52,21009.98,8.75,108,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1250,30.0
67223.5,87308.09,18468.43,68839.66,207.05,100.0,79.0,22852.4,21029.18,8.43,107,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1300,30.0
67223.5,87308.09,18421.55,68886.54,187.85,100.0,79.0,22899.27,21048.38,8.12,79,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1350,30.0
67223.5,87308.09,18374.68,68933.41,168.65,100.0,79.0,22946.15,21067.58,7.84,78,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1400,30.0
67223.5,87308.09,18327.8,68980.29,149.45,100.0,79.0,22993.02,21086.78,7.57,76,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1450,30.0
67223.5,87308.09,18280.93,69027.16,130.25,100.0,79.0,23039.9,21105.98,7.33,75,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1500,30.0
67223.5,87308.09,18234.05,69074.04,111.05,100.0,79.0,23086.77,21125.18,7.1,46,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1550,30.0
67223.5,87308.09,18187.18,69120.91,91.85,100.0,79.0,23133.65,21144.38,6.88,37,18,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1600,30.0
67223.5,87308.09,18140.3,69167.79,72.65,100.0,79.0,23180.52,21163.58,6.68,33,16,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1650,30.0
67223.5,87308.09,18093.43,69214.66,53.45,100.0,79.0,23227.4,21182.78,6.49,31,15,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1700,30.0
67223.5,87308.09,18046.55,69261.54,34.25,100.0,79.0,23274.27,21201.98,6.31,29,14,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1750,30.0
67223.5,87308.09,17999.68,69308.41,15.05,100.0,79.0,23321.15,21221.18,6.14,28,14,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1800,30.0
67223.5,87308.09,17957.31,69350.79,0.0,100.0,79.0,23363.52,21236.23,5.98,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1850,30.0
67223.5,87308.09,17931.26,69376.83,0.0,100.0,79.0,23389.56,21236.23,5.82,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1900,30.0
67223.5,87308.09,17905.22,69402.87,0.0,100.0,79.0,23415.61,21236.23,5.67,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,1950,30.0
67223.5,87308.09,17879.18,69428.91,0.0,100.0,80.0,23441.65,21236.23,5.53,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2000,30.0
67223.5,87308.09,17853.14,69454.95,0.0,100.0,80.0,23467.69,21236.23,5.4,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2050,30.0
67223.5,87308.09,17827.1,69481.0,0.0,100.0,80.0,23493.73,21236.23,5.27,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2100,30.0
67223.5,87308.09,17801.06,69507.04,0.0,100.0,80.0,23519.77,21236.23,5.14,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2150,30.0
67223.5,87308.09,17775.01,69533.08,0.0,100.0,80.0,23545.81,21236.23,5.03,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2200,30.0
67223.5,87308.09,17748.97,69559.12,0.0,100.0,80.0,23571.86,21236.23,4.92,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2250,30.0
67223.5,87308.09,17722.93,69585.16,0.0,100.0,80.0,23597.9,21236.23,4.81,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2300,30.0
67223.5,87308.09,17696.89,69611.2,0.0,100.0,80.0,23623.94,21236.23,4.71,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2350,30.0
67223.5,87308.09,17670.85,69637.25,0.0,100.0,80.0,23649.98,21236.23,4.61,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2400,30.0
67223.5,87308.09,17644.81,69663.29,0.0,100.0,80.0,23676.02,21236.23,4.51,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2450,30.0
67223.5,87308.09,17618.76,69689.33,0.0,100.0,80.0,23702.06,21236.23,4.42,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,6.663625997719499,7.653384186258325,linear,2500,30.0
